ticker,revenue_year,revenue_month,revenue,avail_date
2886.TW,2021,10,4267997000,2021-11-10
2886.TW,2021,11,5288162000,2021-12-10
2886.TW,2021,12,5517683000,2022-01-10
2886.TW,2022,1,3978770000,2022-02-10
2886.TW,2022,2,4747137000,2022-03-10
2886.TW,2022,3,5529313000,2022-04-10
2886.TW,2022,4,4355049000,2022-05-10
2886.TW,2022,5,4734966000,2022-06-10
2886.TW,2022,6,3940333000,2022-07-10
2886.TW,2022,7,7120270000,2022-08-10
2886.TW,2022,8,4861655000,2022-09-10
2886.TW,2022,9,2807313000,2022-10-10
2886.TW,2022,10,3132932000,2022-11-10
2886.TW,2022,11,5358160000,2022-12-10
2886.TW,2022,12,5487929000,2023-01-10
2886.TW,2023,1,6207022000,2023-02-10
2886.TW,2023,2,5728423000,2023-03-10
2886.TW,2023,3,6342169000,2023-04-10
2886.TW,2023,4,6348369000,2023-05-10
2886.TW,2023,5,5912017000,2023-06-10
2886.TW,2023,6,8223300000,2023-07-10
2886.TW,2023,7,7217266000,2023-08-10
2886.TW,2023,8,6252739000,2023-09-10
2886.TW,2023,9,5423621000,2023-10-10
2886.TW,2023,10,5334433000,2023-11-10
2886.TW,2023,11,7228326000,2023-12-10
2886.TW,2023,12,7094692000,2024-01-10
2886.TW,2024,1,7914405000,2024-02-10
2886.TW,2024,2,6852145000,2024-03-10
2886.TW,2024,3,7659133000,2024-04-10
2886.TW,2024,4,6394116000,2024-05-10
2886.TW,2024,5,6981505000,2024-06-10
2886.TW,2024,6,7779061000,2024-07-10
2886.TW,2024,7,8421293000,2024-08-10
2886.TW,2024,8,6777581000,2024-09-10
2886.TW,2024,9,6705139000,2024-10-10
2886.TW,2024,10,6192094000,2024-11-10
2886.TW,2024,11,5163845000,2024-12-10
2886.TW,2024,12,6644814000,2025-01-10
2886.TW,2025,1,6792090000,2025-02-10
2886.TW,2025,2,6700972000,2025-03-10
2886.TW,2025,3,5369180000,2025-04-10
2886.TW,2025,4,5670750000,2025-05-10
2886.TW,2025,5,6848958000,2025-06-10
2886.TW,2025,6,8138314000,2025-07-10
2886.TW,2025,7,8493625000,2025-08-10
2886.TW,2025,8,6893028000,2025-09-10
2886.TW,2025,9,7286279000,2025-10-10
2886.TW,2025,10,6853182000,2025-11-10
2886.TW,2025,11,5947092000,2025-12-10
2886.TW,2025,12,7014202000,2026-01-10
2886.TW,2026,1,8155833000,2026-02-10
2886.TW,2026,2,6460103000,2026-03-10
2886.TW,2026,3,6152506000,2026-04-10
2886.TW,2026,4,9055059000,2026-05-10
2886.TW,2026,5,8373125000,2026-06-10
1301.TW,2005,5,9937769000,2005-06-10
1301.TW,2005,6,11416922000,2005-07-10
1301.TW,2005,7,11051739000,2005-08-10
1301.TW,2005,8,11886332000,2005-09-10
1301.TW,2005,9,11575660000,2005-10-10
1301.TW,2005,10,12148533000,2005-11-10
1301.TW,2005,11,11518334000,2005-12-10
1301.TW,2005,12,11964193000,2006-01-10
1301.TW,2006,1,10743501000,2006-02-10
1301.TW,2006,2,10680575000,2006-03-10
1301.TW,2006,3,11208718000,2006-04-10
1301.TW,2006,4,12428156000,2006-05-10
1301.TW,2006,5,13113667000,2006-06-10
1301.TW,2006,6,13283406000,2006-07-10
1301.TW,2006,7,13185504000,2006-08-10
1301.TW,2006,8,14175377000,2006-09-10
1301.TW,2006,9,11759593000,2006-10-10
1301.TW,2006,10,11095769000,2006-11-10
1301.TW,2006,11,13142216000,2006-12-10
1301.TW,2006,12,12641723000,2007-01-10
1301.TW,2007,1,13067742000,2007-02-10
1301.TW,2007,2,10156043000,2007-03-10
1301.TW,2007,3,14233914000,2007-04-10
1301.TW,2007,4,14203544000,2007-05-10
1301.TW,2007,5,16288016000,2007-06-10
1301.TW,2007,6,16076364000,2007-07-10
1301.TW,2007,7,16267965000,2007-08-10
1301.TW,2007,8,16522761000,2007-09-10
1301.TW,2007,9,15418769000,2007-10-10
1301.TW,2007,10,16084059000,2007-11-10
1301.TW,2007,11,16335172000,2007-12-10
1301.TW,2007,12,16952465000,2008-01-10
1301.TW,2008,1,17494169000,2008-02-10
1301.TW,2008,2,15923263000,2008-03-10
1301.TW,2008,3,16279141000,2008-04-10
1301.TW,2008,4,16987306000,2008-05-10
1301.TW,2008,5,19388600000,2008-06-10
1301.TW,2008,6,19040408000,2008-07-10
1301.TW,2008,7,19636546000,2008-08-10
1301.TW,2008,8,15078882000,2008-09-10
1301.TW,2008,9,13449198000,2008-10-10
1301.TW,2008,10,10722631000,2008-11-10
1301.TW,2008,11,8365883000,2008-12-10
1301.TW,2008,12,9676165000,2009-01-10
1301.TW,2009,1,8797943000,2009-02-10
1301.TW,2009,2,11120034000,2009-03-10
1301.TW,2009,3,11508499000,2009-04-10
1301.TW,2009,4,13015405000,2009-05-10
1301.TW,2009,5,12157041000,2009-06-10
1301.TW,2009,6,14607858000,2009-07-10
1301.TW,2009,7,14729856000,2009-08-10
1301.TW,2009,8,14174165000,2009-09-10
1301.TW,2009,9,12675982000,2009-10-10
1301.TW,2009,10,14136766000,2009-11-10
1301.TW,2009,11,14461411000,2009-12-10
1301.TW,2009,12,15584656000,2010-01-10
1301.TW,2010,1,15990313000,2010-02-10
1301.TW,2010,2,13298987000,2010-03-10
1301.TW,2010,3,16925878000,2010-04-10
1301.TW,2010,4,18372712000,2010-05-10
1301.TW,2010,5,16918837000,2010-06-10
1301.TW,2010,6,15070890000,2010-07-10
1301.TW,2010,7,16086655000,2010-08-10
1301.TW,2010,8,17978721000,2010-09-10
1301.TW,2010,9,15551056000,2010-10-10
1301.TW,2010,10,15194584000,2010-11-10
